id,current_ma,dispositivo,err_code,power_mw,time_inserted,total_wh,voltage_mv
e8d43f3d-c87a-4e78-9b44-313f9eb320d1,242,,False,28282,2024-04-10 03:53:21.971+0000,166,118132
28b26f9e-683f-4602-b40c-3ac5b380b4c1,613,,False,59056,2024-03-23 11:16:32.456+0000,52,114766
2cb74555-3d9a-4f3f-949c-51294ee92e1e,185,,False,44044,2024-04-09 20:31:24.055+0000,122,115912
161952ad-9ad4-48a4-a4e8-647497d632ba,364,,False,44299,2024-03-23 13:20:26.863+0000,129,114444
fdcf3ebe-b3ef-4299-b249-82bf24b6b309,504,,False,48741,2024-03-23 13:34:30.847+0000,141,114004
27795d36-2b14-4b3e-8e84-ad98741a54b4,445,,False,62258,2024-03-23 12:55:14.891+0000,107,114812
6ff3ea4b-4a9b-4d4e-a586-27d033d11cbe,208,,False,27825,2024-04-10 03:57:34.827+0000,168,118085
a762334a-d914-4fac-93c6-06de1970715b,299,,False,47970,2024-04-09 20:28:33.595+0000,120,115976
13e9ee61-bd81-42a9-a79f-485d43cd6f28,223,,False,23844,2024-04-09 20:42:32.698+0000,128,116173
5ef6fe84-e419-4e0a-8378-92445ee29ae5,417,,False,50924,2024-03-23 13:59:10.951+0000,160,115613
8170c9d4-2e67-46ba-b6d9-4e644155f1de,264,,False,24407,2024-03-23 11:18:55.408+0000,54,115187
00f66a94-2611-4cea-aee2-374cb7d8c97b,251,,False,28586,2024-04-10 04:16:24.168+0000,179,117970
7289e1a1-b42c-42f1-8967-8ea21735636a,410,,False,45231,2024-03-23 13:22:06.963+0000,130,114218
6a8ebc32-6a16-43fc-a3fc-5880c88a17ab,450,,False,49387,2024-03-23 11:17:59.376+0000,54,114643
17ef2ac4-d768-47ca-9876-8e113deb5358,295,,False,28486,2024-04-07 22:04:06.550+0000,18,118267
51eaf011-97d5-441f-bfa8-fc6de6311ec8,288,,False,29276,2024-04-10 03:58:46.052+0000,169,118725
7f8d6e21-96c9-4f55-ac88-77f32abc599a,312,,False,27198,2024-04-09 19:58:18.681+0000,102,116743
9fb36f8d-9ea2-4232-a1c1-e07c5d5f33e1,490,,False,60352,2024-03-23 12:50:03.267+0000,102,114935
d2b06cd5-00af-4545-b736-d03392b4921d,263,,False,32765,2024-04-10 04:10:36.330+0000,175,118056
9d7f8a2a-5035-4585-aaea-647ad4f8b734,185,,False,22136,2024-04-07 22:16:12.116+0000,25,119305
ac7075f4-47bb-4c30-8eba-d0bc008efc3b,1223,,False,178027,2024-04-08 08:27:19.725+0000,3,125939
60663cbc-a971-4295-b00e-8d3f14af5c70,448,,False,29136,2024-04-09 20:25:58.273+0000,118,115854
da4afdf5-223d-4f38-9c3d-b2fd6107912b,303,,False,30614,2024-04-10 03:39:56.140+0000,156,117212
8c3b9145-0008-4a62-a421-f78192c0ed70,268,,False,37174,2024-04-09 21:40:32.107+0000,156,117049
09c90d72-6073-43a7-9de7-bf812d3d8846,280,,False,32362,2024-04-10 04:13:19.089+0000,176,117942
36409d84-8d38-411a-910f-5ba1ddf73141,558,,False,65786,2024-04-09 21:42:40.103+0000,159,116999
0c288ba6-f1e5-43f3-acec-36b9d0bda3c8,251,,False,48256,2024-04-10 04:00:39.309+0000,170,119602
dd7e55bd-1ac4-4b0f-bfeb-b3c7bb46d12d,238,,False,31594,2024-04-10 04:25:30.264+0000,184,118069
a6ba694c-2b87-4527-9025-39cf283a99a7,517,,False,41546,2024-04-09 20:17:53.117+0000,112,115596
f6620996-913c-4c56-a566-624f1f1e4c71,212,,False,25151,2024-04-09 20:03:38.968+0000,105,116887
1537933d-cc86-42bd-9789-0784a6896fb0,430,,False,53817,2024-04-10 04:18:22.110+0000,180,118044
c498cca5-b91d-495e-97b2-a1abc652c455,176,,False,26881,2024-04-07 23:09:29.257+0000,54,120518
3b8c1e71-7061-4a1a-b6d6-94cd9a281f25,549,,False,58596,2024-04-10 03:41:38.055+0000,158,117161
53fd7008-15c3-445a-b11f-7960c3343d8d,441,,False,55676,2024-04-09 21:40:46.014+0000,157,117507
60c9ea29-675e-4ffe-b38f-142fd8593f04,163,,False,17221,2024-04-07 22:24:05.829+0000,30,119443
0e74b64f-962d-43ec-a0a3-ba3b61bb5c71,216,,False,31511,2024-04-09 20:16:47.477+0000,112,116663
364e22c1-453d-4ce7-8e3c-f5078e74bbad,238,,False,27145,2024-04-07 22:35:31.529+0000,36,119572
bd5798ff-b000-4b96-86fb-3344b208d061,622,,False,40868,2024-03-23 12:56:11.605+0000,108,115480
fb240f59-ab39-4a2a-adb9-9c071a560016,190,,False,28203,2024-04-07 22:05:30.993+0000,19,119509
3066e0f8-9468-44a8-b574-5b96c49cf9c7,297,,False,42215,2024-04-09 22:18:01.791+0000,180,117848
e52fce5e-ac98-4a5b-8254-0421f06d2e55,222,,False,50701,2024-04-09 20:17:08.843+0000,112,115616
1cd1f512-670c-44ba-9e7a-e08823dd7ced,295,,False,35248,2024-04-10 03:56:48.672+0000,168,118102
c67193ab-1062-4247-bcf4-5a2ae4aab550,242,,False,17969,2024-04-07 23:37:21.749+0000,69,121551
8e2b27d9-7c22-493d-953c-9dccf161224d,352,,False,43535,2024-04-08 08:23:41.095+0000,6,127189
d81563af-ae57-4115-b90b-5d8dc4a92328,536,,False,73949,2024-03-23 13:02:28.451+0000,113,116217
fbce932b-515e-4f2c-b713-e61c3f49c50a,193,,False,26021,2024-04-07 22:55:11.913+0000,46,120042
28281434-9d64-4c12-ba28-97c07773e586,310,,False,24318,2024-04-07 21:59:24.093+0000,15,119185
8f49bdc7-38b8-48a0-b3ea-07bebeeb1ea0,364,,False,51976,2024-03-23 13:10:21.609+0000,120,115280
0447b896-b6ee-43cf-a920-622df2306796,447,,False,44266,2024-03-23 13:26:44.291+0000,135,114463
5b2f2660-3c0d-42ed-b29b-96361dac8fef,328,,False,25086,2024-04-10 03:49:27.569+0000,163,117619
054a885e-1357-4942-a068-31c7bef6b132,891,,False,109028,2024-04-08 08:26:11.139+0000,0,125984
2a628c0e-6d43-4dac-84d2-e8b00c0aa978,386,,False,19858,2024-04-10 03:54:56.965+0000,167,118129
f8e09164-9be2-4c11-9680-1b14ce43ff96,453,,False,59476,2024-03-23 12:52:23.389+0000,104,114155
c301b297-2769-4352-9826-525de29c1481,403,,False,57406,2024-03-23 13:31:40.567+0000,139,115843
1947bd44-3f80-458e-90fd-e08b4b09eb54,292,,False,30268,2024-04-07 23:11:10.829+0000,55,119388
be950030-c88c-481a-a083-34f9814f1b62,356,,False,40908,2024-03-23 13:42:36.517+0000,148,115388
6839b210-45a8-4bb2-a843-914ee54f073c,457,,False,22224,2024-04-09 20:44:42.729+0000,130,116128
c21c4f99-ee66-4f92-b689-fc499aa16525,666,,False,66052,2024-03-23 13:11:11.667+0000,121,115192
758df7d8-009c-41b3-b85c-7342b2365c00,360,,False,43830,2024-04-10 03:54:41.026+0000,167,118056
ff32b93f-30ab-425b-9307-42e96d0be7fd,278,,False,37608,2024-04-09 20:23:28.703+0000,116,115399
ed9d54a5-ad36-4464-ad14-4afe36bdfb3a,741,,False,83607,2024-04-10 03:45:26.968+0000,161,116607
51b299a6-34ac-4fb8-9725-973db53990fc,375,,False,42753,2024-04-09 20:30:07.635+0000,121,115858
ea7fde84-a1bc-4412-b4be-5be0f4a46fd4,627,,False,85337,2024-04-10 04:15:40.598+0000,178,117783
9f08471b-5114-42be-b894-0ccfd0bf1685,185,,False,29960,2024-04-07 22:53:30.597+0000,46,119267
17710e8a-bfcc-4d07-a491-99a3e72b00ed,319,,False,31520,2024-04-09 20:26:14.073+0000,118,115847
94b4947d-918a-445c-96a9-6e5c17a56b68,507,,False,63271,2024-04-10 03:37:57.786+0000,155,117058
7661850b-9bfe-4632-8ed3-25a157c1ae2a,208,,False,27960,2024-04-07 23:08:19.937+0000,54,119550
2cd870f8-5827-4ef1-99c7-331c2ee16bc5,177,,False,18131,2024-04-07 22:29:24.041+0000,33,118639
05630725-82a0-47fe-ab63-31079667953a,402,,False,26042,2024-04-10 03:57:28.041+0000,168,118239
0e6478b5-61e2-4f82-86b6-14739bf5870e,155,,False,36847,2024-04-10 04:09:34.619+0000,175,118285
ac4867e7-0c19-4349-84d4-0379d0fd23aa,332,,False,45340,2024-04-09 20:47:43.249+0000,132,116229
cb1406d2-d441-490a-b763-8c97a5c1bce8,296,,False,47009,2024-04-09 20:20:34.869+0000,115,115639
03686303-5972-49b7-acd9-4c1b5a8f83e4,404,,False,23919,2024-04-10 03:48:41.545+0000,163,117696
06f10757-ac98-408e-8e3b-5174194b1129,347,,False,39016,2024-03-23 13:58:01.583+0000,159,116484
73399e37-f31c-4ae8-934b-16decd7048f7,316,,False,41001,2024-04-09 21:43:26.240+0000,159,117035
5d4d2b11-2475-424e-b18b-3d89554de618,583,,False,55936,2024-03-23 12:46:39.605+0000,99,114325
62dd58c3-203f-41ad-aad0-5b9caa142f9d,381,,False,41777,2024-04-09 20:26:09.538+0000,118,115874
98ebc97f-12fd-4545-95f5-362f6eea837f,415,,False,53606,2024-03-23 13:07:43.571+0000,117,115637
16c58784-17ab-4a39-9c30-9b7d9196a83b,463,,False,54375,2024-04-10 03:42:20.485+0000,158,117035
efea85f4-d04f-4625-9c87-5af2d0af016d,296,,False,34547,2024-04-09 20:41:23.672+0000,128,116137
bd4f2670-014f-4546-83b8-cdd3e3057305,326,,False,37230,2024-04-10 03:59:27.504+0000,169,118701
d2715ea7-eb84-4caa-ae29-67889691a668,481,,False,37144,2024-04-10 03:38:13.476+0000,155,117205
d858bfbb-47d5-4a14-a613-37676ef67571,334,,False,42040,2024-04-10 03:57:11.893+0000,168,118230
ea1d2bb3-3735-420c-993a-3a99dc06efbe,214,,False,40331,2024-04-09 20:42:06.492+0000,128,116175
38d47f44-a7e1-45a8-958b-469b01218885,268,,False,40278,2024-04-07 23:27:24.849+0000,63,120739
bb37b454-6789-41ef-89de-3e8fedf1cbbc,281,,False,48099,2024-04-10 04:18:12.412+0000,180,117847
f753360e-99bd-4ed0-836b-0b7409c5be65,355,,False,40658,2024-03-23 13:31:34.281+0000,138,115781
9320dacf-6872-43ea-a0d1-367cb06f6f3c,429,,False,55271,2024-04-10 03:40:59.737+0000,157,117523
f3bd18e1-e151-409d-9c4e-7cdf3d327f60,330,,False,24110,2024-04-10 04:06:38.211+0000,173,119026
5e747b8a-d854-42aa-9f2f-e0ff66485e7f,462,,False,53734,2024-03-23 11:16:16.244+0000,52,114971
224e266c-1284-4e1c-b2cd-9320ad891966,432,,False,33336,2024-04-09 20:48:18.322+0000,132,116183
df2c48e7-a1c1-44ea-8492-6814b3f1ad68,314,,False,50585,2024-04-09 20:19:10.649+0000,114,115714
0b3aa033-3784-4b37-a4e6-c4b42223ee21,1102,,False,94745,2024-04-08 08:25:50.730+0000,0,126031
d30edd01-486a-46a0-8135-bfa19ca672a2,978,,False,97806,2024-04-08 08:28:07.578+0000,4,125896
a8b69c0f-bd2d-4b84-928e-bc7e2d6ddb49,373,,False,47840,2024-04-09 20:43:14.982+0000,129,115999
9caef19c-8eff-462c-a7bd-897a8aca1efb,242,,False,17608,2024-04-10 03:53:19.668+0000,166,118065
a73f3955-424d-47c0-af00-e8a7d3f51008,376,,False,45301,2024-04-09 21:40:39.018+0000,157,117375
e9f00514-4623-4f45-8515-b326ecff87a7,335,,False,34200,2024-04-07 22:19:17.613+0000,27,118920
c2348348-ef00-4aad-adc4-d4fd38979cea,619,,False,58106,2024-03-23 12:51:57.747+0000,104,115598
8c536188-bbf3-4916-87ad-16f639a44893,274,,False,33486,2024-04-09 20:43:53.351+0000,129,115953
630d12b4-2433-498c-ae5f-dab19644e092,399,,False,36986,2024-04-09 20:49:27.218+0000,133,116166
7fa97a87-a39b-4316-987e-a4328bc894eb,339,,False,38689,2024-04-09 19:55:53.838+0000,101,116687
377cc1c5-b3bb-4b65-a270-452f10ab088f,449,,False,33762,2024-04-09 20:39:29.459+0000,126,116731
b324cd39-30d9-4aa7-8c4d-8dd61250927c,232,,False,30419,2024-04-07 22:48:51.285+0000,43,118175
203fcfff-6d46-4399-a4ec-c5029d6260f3,454,,False,42603,2024-04-07 23:41:57.189+0000,73,120935
86fba4d7-1ab3-4920-85ed-0ed61fe7155d,559,,False,60534,2024-03-23 12:46:46.011+0000,99,115297
d7443291-5577-45a6-9128-ecfe8e26cfb1,178,,False,37315,2024-04-10 04:10:27.018+0000,175,118172
20b0b69f-adef-4eb3-85e4-27954d77e3c1,381,,False,42596,2024-04-09 20:26:11.817+0000,118,115874
fa5cd442-4295-4134-929b-b973849f66db,270,,False,28796,2024-04-07 22:57:06.053+0000,48,120232
5587acac-2f5a-42a6-a666-2fdac232c45b,425,,False,46435,2024-03-23 13:41:14.532+0000,147,114986
4a40876a-44e5-4c95-9e0a-b130dd8e80a8,409,,False,39061,2024-03-23 13:01:44.263+0000,112,116551
1576c954-22f7-4e22-8a67-a866b8275e24,305,,False,30713,2024-04-10 03:49:55.115+0000,164,118120
19b6fc85-8133-45c7-bd8d-170f8247c113,322,,False,26643,2024-04-07 23:22:03.029+0000,60,120524
fe5a452d-c0a4-450e-b70d-1087a344ed91,409,,False,24065,2024-04-10 03:58:06.787+0000,169,118366
dc5d1f10-1828-442f-bc25-7d88796c64bc,364,,False,44633,2024-04-09 20:12:23.095+0000,109,116488
b895c870-752e-4c5c-a4b9-ca3c6d335b79,388,,False,52621,2024-04-09 21:41:12.486+0000,157,117522
fff94bc5-958c-4f3a-9305-ee98e0fb2103,164,,False,25976,2024-04-10 04:01:14.811+0000,170,119348
0f1c4f72-201e-4673-8405-127d0d156db2,297,,False,48537,2024-04-09 20:39:13.346+0000,126,116781
888b0169-49a0-4a1b-97a6-c38cbe843c17,380,,False,36361,2024-04-07 23:04:31.277+0000,52,120229
22e9bacf-4a8e-4e7e-a46f-4c56bdfab3a1,374,,False,73724,2024-03-23 13:18:01.686+0000,126,115609
2bdace8d-5d8a-45bf-b1a3-0cda80f16804,195,,False,24215,2024-04-07 21:58:01.868+0000,14,118627
3c984879-423c-4eab-9303-92e553d08daa,368,,False,45163,2024-04-10 03:10:00.337+0000,146,117683
b368d375-1b2a-4db4-9bf9-19dfcb77044c,385,,False,29849,2024-04-09 20:41:28.365+0000,128,116549
e15b9d79-ec33-47c2-895a-13e16df7d6d3,529,,False,64690,2024-04-10 03:45:31.720+0000,161,116720
f18832e8-bf34-4158-8744-204acea32fd2,337,,False,34686,2024-04-07 21:53:10.909+0000,12,119191
8d79706b-45d2-43fb-ae16-855bd83d8231,431,,False,29006,2024-04-09 20:49:51.153+0000,133,116308
c379a744-9842-47e1-a893-0e892da57452,355,,False,39013,2024-03-23 13:44:35.955+0000,149,115272
30825d46-9a94-4273-a9d7-c6c99f290a76,384,,False,47700,2024-04-10 03:40:25.924+0000,156,117053
cdccdecc-186d-484c-b6b1-562a57cdb83b,313,,False,32359,2024-04-10 04:00:48.716+0000,170,119386
7ddc2099-fe0d-4d91-be29-920d77a5da4c,472,,False,62850,2024-03-23 13:02:47.439+0000,113,116344
a93d5015-a74e-4471-a8ef-52e4bedf680d,296,,False,28371,2024-04-07 21:32:51.975+0000,3,118832
55bf078f-04dd-42bc-9aa6-2081138075eb,337,,False,39685,2024-04-09 20:32:16.148+0000,122,116136
dc551632-13aa-4a48-85ae-f7c8d3212104,460,,False,64450,2024-04-10 03:42:05.257+0000,158,117142
b1065703-32e3-42a3-b937-1525b0f0b5c8,388,,False,45878,2024-03-23 12:50:09.616+0000,102,115052
a522d723-a46b-459c-88c9-0cd84290e0d0,306,,False,29693,2024-03-23 11:22:09.104+0000,56,114743
ccb7bbe7-c204-4b28-a6ba-841c6e0f8ea1,445,,False,67286,2024-04-10 03:37:19.103+0000,154,117201
6180e7a3-333c-42c0-a916-cbffc69a3fea,416,,False,46005,2024-03-23 13:28:50.219+0000,136,114197
1fb509f2-bcc1-4236-9777-2e54d8cedeec,312,,False,39024,2024-04-09 20:38:26.874+0000,126,116651
8fb06e33-4f77-41a5-9403-1aefd35e44ae,362,,False,55169,2024-04-08 08:23:03.829+0000,5,127256
15525d44-8f38-4846-ad05-047d563247ba,1114,,False,114369,2024-04-08 08:26:40.434+0000,1,125805
f57f946e-fe60-455f-a5e9-dd062877203f,169,,False,41676,2024-04-10 04:19:18.798+0000,181,118031
3928a1b1-23e1-46c4-b900-6c26b441472b,273,,False,34395,2024-04-09 21:43:12.406+0000,159,117087
c73b8b1f-e2c7-44a7-a5d2-03cca068109a,370,,False,43914,2024-04-07 22:34:47.233+0000,36,119235
94860576-734f-48ec-a7c9-135c136f7e8a,395,,False,38697,2024-04-09 20:21:45.040+0000,115,115345
347ca2d8-7a14-433a-815c-c6343f80975b,366,,False,29744,2024-04-07 22:03:03.136+0000,17,118949
8b5fb50a-bf7d-4886-b1a5-0cdadd33e771,293,,False,31387,2024-04-09 20:26:05.047+0000,118,115834
2886ec9d-a83e-43f7-a531-aa5bdea5b1a6,468,,False,45755,2024-03-23 13:24:57.035+0000,133,114335
2c64bc24-5ac4-472b-8ef0-14202067dc82,381,,False,34842,2024-04-09 20:17:29.779+0000,112,115557
7edb339e-4ee8-4a3e-969f-c21395eb31ff,221,,False,38952,2024-04-09 20:14:06.810+0000,110,115783
92a1e0d9-71ba-490b-8eaf-354dd6499ac3,362,,False,42601,2024-03-23 13:42:55.335+0000,148,114201
239122fb-0c5b-4586-922f-69ed1280572b,343,,False,20083,2024-04-07 23:24:37.749+0000,62,120562
69e8f8b5-9b12-4886-adf7-46a15f6569e8,369,,False,37921,2024-04-10 03:09:55.349+0000,146,117661
c758be07-b04f-4bcc-8487-8df3b7d99438,336,,False,39190,2024-04-09 20:38:54.477+0000,126,116696
619e6120-834d-4d37-b5ed-ff6236d63ee1,362,,False,42947,2024-03-23 13:22:44.612+0000,131,115003
09d95c99-e265-46f2-a764-ca4960eebf07,299,,False,18727,2024-04-07 21:35:42.905+0000,5,119009
0b604fb5-2427-4383-9f01-b8de4db02f62,174,,False,48697,2024-04-07 23:25:36.543+0000,62,120792
aca9aeba-4668-4c47-91d5-e25eb671a374,349,,False,39014,2024-03-23 13:01:00.407+0000,111,115721
990b9a46-6ba8-468c-901c-3759f5cb71b9,332,,False,34564,2024-04-09 20:40:36.940+0000,127,116632
acc0c492-c17c-4cb9-9a0a-32e4d5985500,343,,False,21317,2024-04-10 04:00:16.112+0000,170,119233
16e68d71-b6f3-48d4-bc00-45fbc17cae35,649,,False,71779,2024-03-23 13:10:56.009+0000,120,115143
b63a81a0-6020-4670-abf5-d4635d11f85c,559,,False,55720,2024-04-09 21:42:23.951+0000,158,116956
b11fb14c-fae4-4c4f-8ea5-16c10adb72cb,325,,False,23291,2024-04-07 23:14:07.501+0000,57,119983
14bf733f-fe32-4c7e-ad58-2575eafede40,430,,False,44437,2024-04-10 03:49:04.419+0000,163,117401
10e1e79c-530d-4e79-9481-e630786ae890,345,,False,47779,2024-04-09 20:27:30.477+0000,119,116062
22484d87-33e6-49a9-8614-4c0c5ee68df6,309,,False,48311,2024-04-09 20:17:36.795+0000,112,115598
102fdbea-6159-4c07-91c1-30f8ef74a349,309,,False,38980,2024-04-09 20:00:12.429+0000,104,116953
f6adc8a1-4896-4d90-b433-fd5de0338b21,287,,False,50788,2024-04-09 20:48:23.004+0000,132,116389
613250e2-411a-4a7b-850a-ec3e31717f9c,156,,False,37947,2024-04-10 04:05:22.688+0000,173,119289
dfe679b5-8e8d-437b-b58c-ecfcbe41982d,497,,False,18772,2024-04-09 19:54:53.512+0000,100,117018
5571d819-e0a4-44d1-841d-bbd300de6d00,200,,False,40106,2024-04-10 03:57:59.919+0000,168,118339
1c75397d-e7e6-4f63-9938-5bf741320bb3,281,,False,40983,2024-04-10 04:18:14.787+0000,180,117847
9df5a931-d33b-4df5-abdb-c95c9180dcf7,155,,False,26165,2024-04-07 22:39:51.686+0000,38,119423
a9ce8fed-dd4c-4047-8ebf-dc5756066cd5,261,,False,49843,2024-04-07 23:10:39.093+0000,55,119448
f2b84ed2-1766-43c7-855a-dfcf17ac2fc9,337,,False,20465,2024-04-09 20:47:26.781+0000,132,116216
8db4d8e5-455e-4642-a2a2-e764f5140e49,298,,False,21446,2024-04-10 04:10:54.424+0000,175,118099
0de2477c-9af7-4e62-8518-ae39b0de30fa,358,,False,31562,2024-04-10 04:05:04.114+0000,172,119141
ba173142-d80d-4afc-b036-d9bd3105d632,436,,False,45281,2024-04-09 21:40:20.167+0000,156,117035
5493e430-0e59-49ab-b657-6a2d9ca6bc29,264,,False,31516,2024-04-09 20:43:10.336+0000,129,115916
351726af-d8b6-4a0a-82a8-10c864ba4838,382,,False,33448,2024-04-09 20:18:48.113+0000,113,115658
75b41588-23fb-4180-8c09-720cd117365f,355,,False,69108,2024-03-23 13:10:50.384+0000,120,114982
7a472a1e-f78e-49ac-8f7e-c7c0d34473e6,266,,False,21194,2024-04-09 20:33:12.384+0000,123,115940
872e50e9-11e0-437a-85bd-4dbcb1d5a750,299,,False,59530,2024-04-09 20:32:35.001+0000,122,115988
0218ffea-8ce1-4f8c-8aba-caafec2a56e0,362,,False,46321,2024-04-07 21:59:43.283+0000,15,117844
36393331-bf9b-441f-8664-2cd676746e8b,291,,False,43504,2024-04-07 22:54:33.909+0000,46,119860
e5909456-7990-446a-9ff0-3025c8e03ba3,396,,False,36749,2024-04-09 20:20:50.721+0000,115,115526
b4762e32-2c5c-4cad-bd67-281648ed26a1,389,,False,21979,2024-04-10 04:20:47.446+0000,182,118095
6b0c76b2-8370-478f-a35c-b1c010aad073,350,,False,40273,2024-03-23 13:03:44.195+0000,114,116204
6627d905-4c1e-43c5-85c7-6da27ac13bfd,240,,False,31890,2024-04-07 22:49:16.585+0000,43,117993
61a4a8e8-7c94-4357-8e26-7be660a78179,262,,False,39174,2024-04-09 19:57:27.013+0000,102,116833
21ee49f4-3621-45b7-a588-fc619ac2c206,406,,False,56401,2024-03-23 13:04:53.394+0000,115,117080
4017017d-8f61-4977-85ae-00e5da76185b,478,,False,44539,2024-04-09 20:45:24.993+0000,130,115798
fc2baf9e-cc53-4fc7-bd27-bc0ba752c761,179,,False,37273,2024-04-10 04:05:50.080+0000,173,119173
b53b523b-b516-4702-a43b-816480904b79,419,,False,38516,2024-04-09 20:03:41.469+0000,105,116817
7f199847-9c5d-4bb4-b8ed-dab803c414ee,369,,False,23407,2024-04-10 04:25:25.778+0000,184,118267
137f34f4-e206-46da-8a66-2e7d9bd865d5,340,,False,23783,2024-04-10 04:20:29.330+0000,181,118201
e024b50f-4e9c-49d2-a631-5940c4479fb4,373,,False,49100,2024-04-07 23:21:37.121+0000,60,120589
16ee89b4-daf2-4c90-bc53-2327bd41f698,345,,False,38934,2024-03-23 13:58:33.059+0000,159,115794
c96ecdc4-b30d-46ea-bf65-7f1cb2db77f6,478,,False,32841,2024-04-09 20:44:21.510+0000,129,115868
21b98cc2-38cb-4e38-bc55-caec6ab38539,416,,False,40212,2024-04-07 22:17:03.215+0000,26,119009
b7788b1e-5ac2-47f3-b8f6-c5e28b5d0a83,435,,False,51623,2024-03-23 12:46:52.495+0000,99,114646
73916ef5-8e65-4736-bc0d-3c43daddde5b,355,,False,39835,2024-03-23 13:10:49.026+0000,120,114982
b69b2d02-5bbf-48e6-be1a-b2396bb9f974,164,,False,18236,2024-03-03 17:42:59.022+0000,815,121646
aa179abe-72d3-4cf2-9bba-923b9c72e1f6,363,,False,20216,2024-04-10 03:39:26.258+0000,156,116979
97081ea7-42d5-4967-915a-9b2c7e87d285,179,,False,27411,2024-04-10 04:17:19.257+0000,179,118127
b5bf2a86-a387-4bab-9953-5ddd1e4f8666,684,,False,51710,2024-03-23 13:24:37.943+0000,132,115374
20af491a-a0fc-430f-a165-f3656c86b297,227,,False,25910,2024-03-23 10:58:01.968+0000,43,115222
44776367-58a8-4ece-8bac-f49f82b1262b,266,,False,29366,2024-03-18 14:51:45.041+0000,33,120839
d0b9e045-5270-455a-9149-19a427662138,403,,False,49142,2024-03-23 13:06:15.524+0000,116,116587
ede6ef0a-4fb0-4663-a81e-28abcae8307c,366,,False,28368,2024-04-10 04:02:54.800+0000,171,119297
8ead5495-6973-4775-8fe6-360faff38e7a,246,,False,33646,2024-04-07 21:28:25.513+0000,1,117804
1dfbed68-a1ea-4bf4-a4d1-735066f3b0ab,289,,False,27375,2024-04-07 23:02:17.786+0000,50,120618
951607bb-6090-46ef-a54f-cc4bab685c15,295,,False,27919,2024-04-07 22:46:56.509+0000,42,118485
ff36817d-970a-436a-b3c0-f7114df04d7e,265,,False,17792,2024-04-07 22:03:47.541+0000,18,119097
131526a4-1510-48b3-bbcd-31b032d8c8c8,344,,False,39708,2024-03-23 13:59:29.816+0000,160,115941
ea3db357-7b6a-4866-8ea6-91653efd295b,343,,False,45247,2024-04-07 21:31:54.361+0000,3,119320
fa092e4b-7231-46de-b6fd-605cd266a943,317,,False,30347,2024-04-10 04:06:54.506+0000,173,118204
c15cb5f5-8790-40be-87be-02de0f0deb03,454,,False,50121,2024-03-23 11:16:25.180+0000,52,114829
11e76bc0-d8b6-421e-a360-5350d5be740b,426,,False,40309,2024-04-09 20:21:17.924+0000,115,115527
765bbe14-225c-4c9d-b4ab-85a40068a229,363,,False,29887,2024-04-09 20:34:23.508+0000,123,115730
b55137bd-52f6-4150-95ff-a10409a39a44,389,,False,27083,2024-04-10 03:53:52.335+0000,166,118094
cccfebda-ec78-4050-b9fd-fa1266b65dc9,209,,False,18436,2024-04-07 22:37:00.629+0000,37,119314
f11bc25e-611e-42e8-b833-821ca0534519,190,,False,30272,2024-04-07 22:42:49.005+0000,40,118574
50b32dca-fb06-40dc-90ff-e0deee6f767d,269,,False,31299,2024-03-23 09:51:18.413+0000,19,116878
ed8d9736-4705-4a60-8698-d566786eabf0,215,,False,27388,2024-04-07 22:07:57.437+0000,20,119276
37f11a95-7e8b-4ec6-b36c-2df85ba2547b,451,,False,40581,2024-04-09 20:22:48.196+0000,116,115382
f7fa43b1-dcaf-4f16-851a-7a016361bdca,154,,False,25337,2024-04-10 04:07:19.928+0000,174,118142
bea654fa-1922-4314-8041-f65cce3f8edc,374,,False,23287,2024-04-09 20:29:35.038+0000,121,115907
c78d2b53-83fb-4be4-8a8c-d49b5b0650e4,528,,False,65774,2024-04-10 03:49:13.846+0000,163,117448
1cdfd6e6-f4a8-48da-a418-189cd30e594c,278,,False,62760,2024-04-07 22:04:26.025+0000,18,119542
99d37897-b40a-455b-af0e-67c1f2044b43,236,,False,40442,2024-04-10 04:08:14.801+0000,174,118391
7ae8ad93-79fc-4dd7-8112-765186baf799,472,,False,45434,2024-04-09 21:41:29.071+0000,157,117375
86df30c8-32a0-4f24-83cf-042419262364,453,,False,60098,2024-04-10 04:16:03.296+0000,178,117815
a864234e-2064-486b-b08d-b3de09501b11,281,,False,29449,2024-04-07 23:30:47.861+0000,65,121334
9500195e-8e6b-4fa3-88fd-b5e404b0153c,264,,False,22117,2024-04-10 03:59:46.003+0000,169,118745
48aed8ea-bf59-42cc-9aeb-f7de738ba963,264,,False,36198,2024-04-10 03:54:50.076+0000,167,118087
ec984d70-9375-4181-ab22-6306b17302bb,174,,False,23754,2024-04-10 04:13:47.029+0000,177,118237
6dd2e6a5-b952-4831-a075-c981ae1d4997,300,,False,34100,2024-04-09 20:04:39.973+0000,106,117111
85b57db2-a518-4f8b-a04b-f331e0f1b2bc,346,,False,38733,2024-03-23 13:02:09.495+0000,113,116393
c7496769-f6a9-46f9-af1a-1f29a6d7e80c,254,,False,32437,2024-03-23 10:56:35.786+0000,43,116974
33c27999-fa92-4cc3-8c00-0f6c326e98a7,477,,False,49832,2024-03-23 12:49:18.967+0000,101,114920
bff1fb73-ba5d-4378-810f-d08838de6b1a,347,,False,19531,2024-04-07 22:42:17.185+0000,40,118342
